participant_id,trial_index,book_id,title,gender_group,question_type,character_name,character_type,character_gender,question_id,raw_response,word_tidy,correct_pos,word_tidy_lemma,human_gender_estimate_us,human_gender_estimate_glasgow
P67681,8,M23,THE GIVING TREE,neutral,activity,THE TREE,m,f,A1,sit,sit,action,sit,3.2,3.9706
P67681,8,M23,THE GIVING TREE,neutral,activity,THE TREE,m,f,A2,rest,rest,action,rest,3.2142857142857144,3.6667
P67681,9,M23,THE GIVING TREE,neutral,description,THE TREE,m,f,D1,loving,loving,description,love,4.4,2.2941
P67681,9,M23,THE GIVING TREE,neutral,description,THE TREE,m,f,D2,old,old,description,old,2.6,NA
P67681,11,M57,MAISY GOES TO THE LIBRARY,female-biased,activity,MAISY,m,f,A1,read,read,action,read,3.4,3.6
P67681,11,M57,MAISY GOES TO THE LIBRARY,female-biased,activity,MAISY,m,f,A2,play,play,action,play,2.8,3.5294
P67681,12,M57,MAISY GOES TO THE LIBRARY,female-biased,description,MAISY,m,f,D1,happy,happy,description,happy,3.3333333333333335,3.3333
P67681,12,M57,MAISY GOES TO THE LIBRARY,female-biased,description,MAISY,m,f,D2,studious,studious,description,studious,2.6,NA
P67688,3,L237,LITTLE OWL'S NIGHT,neutral,activity,LITTLE OWL,m,m,A1,watch,watch,action,watch,2.5137362637362637,4.4194
P67688,3,L237,LITTLE OWL'S NIGHT,neutral,activity,LITTLE OWL,m,m,A2,visit,visit,action,visit,3.1666666666666665,3.6364
P67688,3,L237,LITTLE OWL'S NIGHT,neutral,activity,LITTLE OWL,m,m,A3,fly,fly,action,fly,2.742857142857143,4.1852
P67688,3,L237,LITTLE OWL'S NIGHT,neutral,activity,LITTLE OWL,m,m,A4,sit,sit,action,sit,3.2,3.9706
P67688,3,L237,LITTLE OWL'S NIGHT,neutral,activity,LITTLE OWL,m,m,A5,hear,hear,action,hear,3,3.9375
P67688,4,L237,LITTLE OWL'S NIGHT,neutral,description,LITTLE OWL,m,m,D1,wonderful,wonderful,description,wonderful,3.9166666666666665,2.963
P67688,4,L237,LITTLE OWL'S NIGHT,neutral,description,LITTLE OWL,m,m,D2,peaceful,peaceful,description,peaceful,NA,2.4839
P67688,4,L237,LITTLE OWL'S NIGHT,neutral,description,LITTLE OWL,m,m,D3,quiet,quiet,description,quiet,3.5833333333333335,3.1154
P67688,4,L237,LITTLE OWL'S NIGHT,neutral,description,LITTLE OWL,m,m,D4,pretty,pretty,description,pretty,4.714285714285714,1.5484
P67688,4,L237,LITTLE OWL'S NIGHT,neutral,description,LITTLE OWL,m,m,D5,dark,dark,description,dark,2,4.9688
P67688,6,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,MAMA LLAMA,m,f,A1,bring,bring,action,bring,3.3333333333333335,NA
P67688,6,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,MAMA LLAMA,m,f,A2,cough,cough,action,cough,2.5833333333333335,4.6857
P67688,6,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,MAMA LLAMA,m,f,A3,sneeze,sneeze,action,sneeze,2.8333333333333335,NA
P67688,6,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,MAMA LLAMA,m,f,A4,gets a book,gets,action,get,3.25,NA
P67688,6,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,MAMA LLAMA,m,f,A5,sleeps,sleeps,action,sleep,3.3076923076923075,3.6765
P67688,7,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,MAMA LLAMA,m,f,D1,sick,sick,description,sick,3.1333333333333333,4.4242
P67688,7,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,MAMA LLAMA,m,f,D2,tired,tired,description,tire,2.2857142857142856,4.4688
P67688,7,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,MAMA LLAMA,m,f,D3,attentive,attentive,description,attentive,3.1666666666666665,NA
P67688,7,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,MAMA LLAMA,m,f,D4,careful,careful,description,careful,3.4,2.7353
P67688,7,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,MAMA LLAMA,m,f,D5,sleepy,sleepy,description,sleepy,3.6,3.4706
P67688,8,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,LLAMA LLAMA,m,m,A1,sneeze,sneeze,action,sneeze,2.8333333333333335,NA
P67688,8,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,LLAMA LLAMA,m,m,A2,doze,doze,action,doze,NA,NA
P67688,8,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,LLAMA LLAMA,m,m,A3,bring a cup,bring,action,bring,3.3333333333333335,NA
P67688,8,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,LLAMA LLAMA,m,m,A4,get tissues,get,action,get,3.25,NA
P67688,8,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,LLAMA LLAMA,m,m,A5,yawn,yawn,action,yawn,2.8333333333333335,NA
P67688,9,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,LLAMA LLAMA,m,m,D1,sick,sick,description,sick,3.1333333333333333,4.4242
P67688,9,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,LLAMA LLAMA,m,m,D2,tired,tired,description,tire,2.2857142857142856,4.4688
P67688,9,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,LLAMA LLAMA,m,m,D3,stuffy head,stuffy,description,stuffy,NA,NA
P67688,9,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,LLAMA LLAMA,m,m,D4,achy,achy,description,achy,NA,NA
P67688,9,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,LLAMA LLAMA,m,m,D5,drippy nose,drippy,description,drippy,NA,NA
P67688,11,M17,MADELINE,female-biased,activity,MADELINE,m,f,A1,say,say,action,say,3.3125,NA
P67688,11,M17,MADELINE,female-biased,activity,MADELINE,m,f,A2,sit,sit,action,sit,3.2,3.9706
P67688,11,M17,MADELINE,female-biased,activity,MADELINE,m,f,A3,wake up,wake,action,wake,3.4,4.1034
P67688,11,M17,MADELINE,female-biased,activity,MADELINE,m,f,A4,eat,eat,action,eat,2.8,4
P67688,11,M17,MADELINE,female-biased,activity,MADELINE,m,f,A5,drink,drink,action,drink,2.533333333333333,NA
P67688,12,M17,MADELINE,female-biased,description,MADELINE,m,f,D1,sad,sad,description,sad,3.2666666666666666,3.6857
P67688,12,M17,MADELINE,female-biased,description,MADELINE,m,f,D2,brave,brave,description,brave,2.5,5
P67688,12,M17,MADELINE,female-biased,description,MADELINE,m,f,D3,comfortable,comfortable,description,comfortable,3.6153846153846154,3
P67688,12,M17,MADELINE,female-biased,description,MADELINE,m,f,D4,advanturous,adventurous,description,adventurous,1.8333333333333333,NA
P67688,12,M17,MADELINE,female-biased,description,MADELINE,m,f,D5,sleepy,sleepy,description,sleepy,3.6,3.4706
P67690,3,L210,BABY BELUGA,female-biased,activity,BABY BELUGA,m,n,A1,swim,swim,action,swim,3.4285714285714284,3.9355
P67690,3,L210,BABY BELUGA,female-biased,activity,BABY BELUGA,m,n,A2,splash,splash,action,splash,3.3333333333333335,NA
P67690,3,L210,BABY BELUGA,female-biased,activity,BABY BELUGA,m,n,A3,dive,dive,action,diva,4.666666666666667,NA
P67690,3,L210,BABY BELUGA,female-biased,activity,BABY BELUGA,m,n,A4,play,play,action,play,2.8,3.5294
P67690,3,L210,BABY BELUGA,female-biased,activity,BABY BELUGA,m,n,A5,sleep,sleep,action,sleep,3.3076923076923075,3.6765
P67690,4,L210,BABY BELUGA,female-biased,description,BABY BELUGA,m,n,D1,happy,happy,description,happy,3.3333333333333335,3.3333
P67690,4,L210,BABY BELUGA,female-biased,description,BABY BELUGA,m,n,D2,free,free,description,free,3.1333333333333333,3.6857
P67690,4,L210,BABY BELUGA,female-biased,description,BABY BELUGA,m,n,D3,tired,tired,description,tire,2.2857142857142856,4.4688
P67690,4,L210,BABY BELUGA,female-biased,description,BABY BELUGA,m,n,D4,excited,excited,description,excite,3.7,NA
P67690,4,L210,BABY BELUGA,female-biased,description,BABY BELUGA,m,n,D5,content,content,description,content,NA,3.6452
P67690,6,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,LITTLE BEAR,m,m,A1,play,play,action,play,2.8,3.5294
P67690,6,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,LITTLE BEAR,m,m,A2,build,build,action,build,2.0714285714285716,5.4688
P67690,6,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,LITTLE BEAR,m,m,A3,talk,talk,action,talk,3.7142857142857144,NA
P67690,6,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,LITTLE BEAR,m,m,A4,walk,walk,action,walk,3.0714285714285716,NA
P67690,6,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,LITTLE BEAR,m,m,A5,see,see,action,see,2.9,NA
P67690,7,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,LITTLE BEAR,m,m,D1,kind,kind,description,kind,3.7142857142857144,2.5
P67690,7,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,LITTLE BEAR,m,m,D2,clever,clever,description,clever,3.0833333333333335,4
P67690,7,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,LITTLE BEAR,m,m,D3,cold,cold,description,cold,2.5,4.6
P67690,7,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,LITTLE BEAR,m,m,D4,happy,happy,description,happy,3.3333333333333335,3.3333
P67690,7,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,LITTLE BEAR,m,m,D5,curious,curious,description,curious,3.9285714285714284,3.4615
P67690,8,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,MOTHER BEAR,s,f,A1,help,help,action,help,3.5625,3.2059
P67690,8,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,MOTHER BEAR,s,f,A2,make,make,action,make,3.2,3.7813
P67690,8,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,MOTHER BEAR,s,f,A3,see,see,action,see,2.9,NA
P67690,8,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,MOTHER BEAR,s,f,A4,care,care,action,care,4,2.2759
P67690,8,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,MOTHER BEAR,s,f,A5,stand,stand,action,stand,2.5,4.3667
P67690,9,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,MOTHER BEAR,s,f,D1,kind,kind,description,kind,3.7142857142857144,2.5
P67690,9,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,MOTHER BEAR,s,f,D2,clever,clever,description,clever,3.0833333333333335,4
P67690,9,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,MOTHER BEAR,s,f,D3,smart,smart,description,smart,2.933333333333333,3.7188
P67690,9,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,MOTHER BEAR,s,f,D4,helpful,helpful,description,helpful,3.8333333333333335,3.1
P67690,9,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,MOTHER BEAR,s,f,D5,concerned,concerned,description,concern,3.75,NA
P67690,11,M42,IF YOU GIVE A MOUSE A COOKIE,male-biased,activity,MOUSE,m,m,A1,ask,ask,action,ask,3.1666666666666665,NA
P67690,11,M42,IF YOU GIVE A MOUSE A COOKIE,male-biased,activity,MOUSE,m,m,A2,eat,eat,action,eat,2.8,4
P67690,11,M42,IF YOU GIVE A MOUSE A COOKIE,male-biased,activity,MOUSE,m,m,A3,take,take,action,take,2.5,4.3235
P67690,11,M42,IF YOU GIVE A MOUSE A COOKIE,male-biased,activity,MOUSE,m,m,A4,work,work,action,work,2.75,4.8824
P67690,11,M42,IF YOU GIVE A MOUSE A COOKIE,male-biased,activity,MOUSE,m,m,A5,help,help,action,help,3.5625,3.2059
P67690,12,M42,IF YOU GIVE A MOUSE A COOKIE,male-biased,description,MOUSE,m,m,D1,needy,needy,description,needy,4,3.1818
P67690,12,M42,IF YOU GIVE A MOUSE A COOKIE,male-biased,description,MOUSE,m,m,D2,helpful,helpful,description,helpful,3.8333333333333335,3.1
P67690,12,M42,IF YOU GIVE A MOUSE A COOKIE,male-biased,description,MOUSE,m,m,D3,hungry,hungry,description,hungry,2.2142857142857144,NA
P67690,12,M42,IF YOU GIVE A MOUSE A COOKIE,male-biased,description,MOUSE,m,m,D4,tired,tired,description,tire,2.2857142857142856,4.4688
P67690,12,M42,IF YOU GIVE A MOUSE A COOKIE,male-biased,description,MOUSE,m,m,D5,smart,smart,description,smart,2.933333333333333,3.7188
P67746,3,M1,"BARK, GEORGE",male-biased,activity,GEORGE,m,m,A1,speak,speak,action,speak,3.1333333333333333,3.4545
P67746,3,M1,"BARK, GEORGE",male-biased,activity,GEORGE,m,m,A2,meow,meow,action,meow,3.9166666666666665,NA
P67746,3,M1,"BARK, GEORGE",male-biased,activity,GEORGE,m,m,A3,quack,quack,action,quack,3,4.2424
P67746,3,M1,"BARK, GEORGE",male-biased,activity,GEORGE,m,m,A4,oink,oink,action,oink,2.75,NA
P67746,3,M1,"BARK, GEORGE",male-biased,activity,GEORGE,m,m,A5,talk,talk,action,talk,3.7142857142857144,NA
P67746,4,M1,"BARK, GEORGE",male-biased,description,GEORGE,m,m,D1,child,child,description,child,3.4615384615384617,2.9286
P67746,4,M1,"BARK, GEORGE",male-biased,description,GEORGE,m,m,D2,big,big,description,big,2,NA
P67746,4,M1,"BARK, GEORGE",male-biased,description,GEORGE,m,m,D3,disobedient,disobedient,description,disobedient,2.1666666666666665,NA
P67746,5,M1,"BARK, GEORGE",male-biased,activity,GEORGE'S MOTHER,s,f,A1,talk,talk,action,talk,3.7142857142857144,NA
P67746,5,M1,"BARK, GEORGE",male-biased,activity,GEORGE'S MOTHER,s,f,A2,scold,scold,action,scold,2.7,NA
P67746,5,M1,"BARK, GEORGE",male-biased,activity,GEORGE'S MOTHER,s,f,A3,drive,drive,action,drive,2.2,4.9063
P67746,6,M1,"BARK, GEORGE",male-biased,description,GEORGE'S MOTHER,s,f,D1,mean,mean,description,mean,2.7857142857142856,4.3235
P67746,6,M1,"BARK, GEORGE",male-biased,description,GEORGE'S MOTHER,s,f,D2,loud,loud,description,loud,2.0714285714285716,4.9394
P67746,8,L237,LITTLE OWL'S NIGHT,neutral,activity,LITTLE OWL,m,m,A1,fly,fly,action,fly,2.742857142857143,4.1852
P67746,8,L237,LITTLE OWL'S NIGHT,neutral,activity,LITTLE OWL,m,m,A2,talk,talk,action,talk,3.7142857142857144,NA
P67746,9,L237,LITTLE OWL'S NIGHT,neutral,description,LITTLE OWL,m,m,D1,little,little,description,little,3.7857142857142856,3.2424
P67746,9,L237,LITTLE OWL'S NIGHT,neutral,description,LITTLE OWL,m,m,D2,kind,kind,description,kind,3.7142857142857144,2.5
P67746,9,L237,LITTLE OWL'S NIGHT,neutral,description,LITTLE OWL,m,m,D3,friendly,friendly,description,friendly,3.642857142857143,2.8125
P67746,11,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,MAMA LLAMA,m,f,A1,read,read,action,read,3.4,3.6
P67746,11,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,MAMA LLAMA,m,f,A2,talk,talk,action,talk,3.7142857142857144,NA
P67746,11,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,MAMA LLAMA,m,f,A3,sneeze,sneeze,action,sneeze,2.8333333333333335,NA
P67746,12,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,MAMA LLAMA,m,f,D1,kind,kind,description,kind,3.7142857142857144,2.5
P67746,12,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,MAMA LLAMA,m,f,D2,helpful,helpful,description,helpful,3.8333333333333335,3.1
P67746,12,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,MAMA LLAMA,m,f,D3,mom,mom,description,mom,4.8,NA
P67746,13,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,LLAMA LLAMA,m,m,A1,sneezes,sneezes,action,sneeze,2.8333333333333335,NA
P67746,13,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,LLAMA LLAMA,m,m,A2,plays,plays,action,play,2.8,3.5294
P67746,13,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,activity,LLAMA LLAMA,m,m,A3,speaks,speaks,action,speak,3.1333333333333333,3.4545
P67746,14,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,LLAMA LLAMA,m,m,D1,sick,sick,description,sick,3.1333333333333333,4.4242
P67746,14,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,LLAMA LLAMA,m,m,D2,helpful,helpful,description,helpful,3.8333333333333335,3.1
P67746,14,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,LLAMA LLAMA,m,m,D3,kind,kind,description,kind,3.7142857142857144,2.5
P67746,14,M70,LLAMA LLAMA HOME WITH MAMA,female-biased,description,LLAMA LLAMA,m,m,D4,bored,bored,description,bore,2.5,NA
P67753,3,L175,WHISTLE FOR WILLIE,male-biased,activity,PETER,m,m,A1,see,see,action,see,2.9,NA
P67753,3,L175,WHISTLE FOR WILLIE,male-biased,activity,PETER,m,m,A2,whirle,whirl,action,whirl,3.75,NA
P67753,3,L175,WHISTLE FOR WILLIE,male-biased,activity,PETER,m,m,A3,practice,practice,NA,practice,2.9411764705882355,3.9394
P67753,3,L175,WHISTLE FOR WILLIE,male-biased,activity,PETER,m,m,A4,try,try,action,try,3.0625,NA
P67753,3,L175,WHISTLE FOR WILLIE,male-biased,activity,PETER,m,m,A5,succeed,succeed,action,succeed,NA,NA
P67753,4,L175,WHISTLE FOR WILLIE,male-biased,description,PETER,m,m,D1,naive,naive,description,naive,4,3.0968
P67753,4,L175,WHISTLE FOR WILLIE,male-biased,description,PETER,m,m,D2,hard-working,hardworking,description,hardworking,2.1,NA
P67753,4,L175,WHISTLE FOR WILLIE,male-biased,description,PETER,m,m,D3,brave,brave,description,brave,2.5,5
P67753,4,L175,WHISTLE FOR WILLIE,male-biased,description,PETER,m,m,D4,intersting,interesting,description,interest,3,3.7353
P67753,4,L175,WHISTLE FOR WILLIE,male-biased,description,PETER,m,m,D5,funny,funny,description,funny,2.857142857142857,4.4375
P67753,6,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,LITTLE BEAR,m,m,A1,demand,demand,action,demand,2.1666666666666665,NA
P67753,6,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,LITTLE BEAR,m,m,A2,consume,consume,action,consume,NA,NA
P67753,7,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,LITTLE BEAR,m,m,D1,selfish,selfish,description,selfish,2.5,4.4412
P67753,7,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,LITTLE BEAR,m,m,D2,young,young,description,young,3.3,3.1379
P67753,7,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,LITTLE BEAR,m,m,D3,naive,naive,description,naive,4,3.0968
P67753,7,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,description,LITTLE BEAR,m,m,D4,childish,childish,description,childish,2.5,NA
P67753,8,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,MOTHER BEAR,s,f,A1,give,give,action,give,3.3333333333333335,3.2258
P67753,8,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,MOTHER BEAR,s,f,A2,spoil,spoil,action,spoil,2.7857142857142856,NA
P67753,8,L196,LITTLE BEAR: WHAT WILL LITTLE BEAR WEAR?,neutral,activity,MOTHER BEAR,s,f,A3,die,die,action,die,2.857142857142857,4.5294
